id,p_nn,p_wave2_nn,expected_profit_nn
21254,0.3515294817478147,0.17576474087390734,9.135884452434441
37796,0.35091138497506713,0.17545569248753357,9.117341549252014
7857,0.3500729935144579,0.17503649675722896,9.092189805433737
54172,0.35002000537367184,0.17501000268683592,9.090600161210155
47781,0.3499751604280067,0.17498758021400335,9.0892548128402
11816,0.3497118883752714,0.1748559441876357,9.081356651258142
27516,0.34893967670232756,0.17446983835116378,9.058190301069827
53343,0.34864657422200995,0.17432328711100498,9.049397226660298
38865,0.34820273092995274,0.17410136546497637,9.036081927898582
35300,0.347672893652064,0.173836446826032,9.02018680956192
55870,0.34670532712706803,0.17335266356353402,8.991159813812041
51141,0.3466256660395458,0.1733128330197729,8.988769981186374
54563,0.34630854614595613,0.17315427307297807,8.979256384378683
25733,0.3457726616792095,0.17288633083960475,8.963179850376285
26182,0.34506666299307415,0.17253333149653707,8.941999889792225
26798,0.34476549238603293,0.17238274619301647,8.932964771580988
25852,0.3440019290909202,0.1720009645454601,8.910057872727606
44544,0.34387786672995285,0.17193893336497643,8.906336001898586
43585,0.34317535611027983,0.17158767805513991,8.885260683308395
68053,0.34289958039561996,0.17144979019780998,8.8769874118686
16533,0.3428623342514273,0.17143116712571366,8.875870027542819
22273,0.3419109458858656,0.1709554729429328,8.847328376575968
26965,0.3405147153220992,0.1702573576610496,8.805441459662976
73398,0.34023890472060236,0.17011945236030118,8.79716714161807
46993,0.3393247640699909,0.16966238203499545,8.769742922099727
47438,0.33925074693051904,0.16962537346525952,8.767522407915571
16105,0.3380397054861461,0.16901985274307305,8.731191164584382
30519,0.33802048644747595,0.16901024322373798,8.730614593424278
70251,0.3377311448327606,0.1688655724163803,8.721934344982818
16613,0.3377013416723628,0.1688506708361814,8.721040250170885
1155,0.3375281392677425,0.16876406963387125,8.715844178032274
21111,0.3375262729458673,0.16876313647293364,8.715788188376019
7322,0.33746725894837104,0.16873362947418552,8.71401776845113
1365,0.33734980353889643,0.16867490176944822,8.710494106166893
9917,0.3371900233927908,0.1685950116963954,8.705700701783725
23946,0.3369858945467246,0.1684929472733623,8.699576836401738
30376,0.3369297785151715,0.16846488925758574,8.697893355455143
48505,0.3360465790148784,0.1680232895074392,8.671397370446352
13176,0.33595399634566164,0.16797699817283082,8.668619890369849
43296,0.3354359345245653,0.16771796726228266,8.653078035736959
61485,0.3354169786300778,0.1677084893150389,8.652509358902334
46704,0.33529590466741044,0.16764795233370522,8.648877140022313
21552,0.33496026787534394,0.16748013393767197,8.638808036260318
18691,0.33461773200844597,0.16730886600422298,8.62853196025338
1895,0.33409157225223796,0.16704578612611898,8.61274716756714
27579,0.333945470256558,0.166972735128279,8.60836410769674
2241,0.3335896821719043,0.16679484108595216,8.597690465157129
41736,0.33302307819681715,0.16651153909840857,8.580692345904515
7469,0.3328932675347821,0.16644663376739105,8.576798026043463
42340,0.3315745035458278,0.1657872517729139,8.537235106374833
73851,0.3311292030760903,0.16556460153804514,8.523876092282709
38088,0.33093077746594607,0.16546538873297303,8.517923323978382
12929,0.3302002614049578,0.1651001307024789,8.496007842148734
21612,0.32989181673920726,0.16494590836960363,8.486754502176218
21536,0.32973449510640496,0.16486724755320248,8.482034853192149
49792,0.3293864001063753,0.16469320005318766,8.47159200319126
45924,0.32919403372479566,0.16459701686239783,8.46582101174387
30501,0.3291265330755485,0.16456326653777426,8.463795992266455
48942,0.3291189813744527,0.16455949068722636,8.463569441233581
139,0.3285911101011255,0.16429555505056276,8.447733303033765
51992,0.3284236282188174,0.1642118141094087,8.442708846564521
47157,0.32583713136370407,0.16291856568185203,8.365113940911122
4573,0.32581659425922765,0.16290829712961383,8.36449782777683
2118,0.32561216246322183,0.16280608123161092,8.358364873896655
6711,0.32535812734104835,0.16267906367052418,8.35074382023145
5970,0.32502409668971316,0.16251204834485658,8.340722900691395
33928,0.32484377886992843,0.16242188943496422,8.335313366097854
70056,0.3245823775665004,0.1622911887832502,8.327471326995012
42662,0.3234416267499716,0.1617208133749858,8.293248802499148
318,0.3234205599322846,0.1617102799661423,8.292616797968538
38720,0.3234163333053584,0.1617081666526792,8.292489999160752
31792,0.32336616628189574,0.16168308314094787,8.290984988456872
44534,0.3219766800949278,0.1609883400474639,8.249300402847833
74096,0.32196863938159115,0.16098431969079557,8.249059181447734
1474,0.32168132718550757,0.16084066359275379,8.240439815565226
18912,0.32154007237461424,0.16077003618730712,8.236202171238427
6675,0.32107566316361963,0.16053783158180981,8.222269894908589
32254,0.3205791703288515,0.16028958516442576,8.207375109865545
33787,0.32027926589254435,0.16013963294627218,8.19837797677633
9733,0.3194331913341597,0.15971659566707985,8.172995740024792
38089,0.31916550981463165,0.15958275490731583,8.16496529443895
30953,0.31794447951997595,0.15897223975998798,8.128334385599278
50009,0.3179384699953031,0.15896923499765156,8.128154099859094
44610,0.31738864948520523,0.15869432474260262,8.111659484556156
51324,0.31682518716223124,0.15841259358111562,8.094755614866937
14612,0.3166108992949506,0.1583054496474753,8.088326978848519
42293,0.316187872705815,0.1580939363529075,8.075636181174449
10572,0.3159332301220821,0.15796661506104104,8.067996903662461
8555,0.3153277976017481,0.15766389880087406,8.049833928052443
56362,0.31462261701791355,0.15731130850895678,8.028678510537407
4661,0.3144642284126272,0.1572321142063136,8.023926852378816
25325,0.31363543916464887,0.15681771958232443,7.999063174939465
10559,0.31314730125911405,0.15657365062955703,7.984419037773421
65205,0.31286811613061005,0.15643405806530503,7.976043483918302
18787,0.31284635352866336,0.15642317676433168,7.9753906058599
33804,0.312420153875979,0.1562100769379895,7.9626046162793696
15546,0.31210960063275145,0.15605480031637572,7.953288018982544
4028,0.3117969732033054,0.1558984866016527,7.9439091960991615
28625,0.31175147333123787,0.15587573666561894,7.942544199937135
9822,0.30980781486206105,0.15490390743103052,7.884234445861832
34409,0.30969755212143174,0.15484877606071587,7.8809265636429515
52071,0.30962549103994297,0.15481274551997148,7.878764731198288
36599,0.3092913289649136,0.1546456644824568,7.868739868947408
5921,0.30906127900192926,0.15453063950096463,7.861838370057878
49622,0.3082505685839462,0.1541252842919731,7.837517057518387
52386,0.3081150455648416,0.1540575227824208,7.833451366945248
18174,0.3080357591995984,0.1540178795997992,7.831072775987952
44277,0.30748689439758414,0.15374344719879207,7.814606831927524
25045,0.3072257791197215,0.15361288955986074,7.8067733735916445
53655,0.3070555236849381,0.15352776184246905,7.801665710548143
48696,0.30673404608387483,0.15336702304193742,7.7920213825162445
24424,0.30656146103358084,0.15328073051679042,7.786843831007426
24978,0.3065008831824673,0.15325044159123366,7.785026495474019
72543,0.3060828771519102,0.1530414385759551,7.772486314557305
3775,0.30562842578709537,0.15281421289354769,7.758852773612862
72624,0.30520910257996997,0.15260455128998499,7.746273077399099
69114,0.30505882600793677,0.15252941300396838,7.741764780238103
63064,0.30473969158697145,0.15236984579348573,7.732190747609144
27390,0.3047040513154598,0.1523520256577299,7.731121539463794
22394,0.30468184997357317,0.15234092498678659,7.730455499207196
54395,0.3044796728107268,0.1522398364053634,7.724390184321804
74353,0.30433847273907866,0.15216923636953933,7.72015418217236
4409,0.3042868078159929,0.15214340390799644,7.718604234479786
18960,0.30427137280557437,0.15213568640278718,7.71814118416723
49997,0.30416311533776574,0.15208155766888287,7.714893460132972
54987,0.3040182240073366,0.1520091120036683,7.710546720220098
23523,0.30400739396841336,0.15200369698420668,7.7102218190524
59068,0.3029889676460626,0.1514944838230313,7.679669029381877
63975,0.3026191497081297,0.15130957485406485,7.668574491243891
45292,0.3024746352048217,0.15123731760241085,7.664239056144652
72081,0.30201862735604124,0.15100931367802062,7.650558820681237
2973,0.3020057520273275,0.15100287601366374,7.650172560819824
10173,0.30102218105032597,0.15051109052516298,7.620665431509778
66003,0.30081592540362667,0.15040796270181334,7.6144777621088
41169,0.3007876312794647,0.15039381563973234,7.61362893838394
18930,0.3006086096450606,0.1503043048225303,7.608258289351818
53820,0.30051878223220235,0.15025939111610118,7.605563466966071
55589,0.3004399843799895,0.15021999218999474,7.603199531399683
38356,0.3003698506712241,0.15018492533561206,7.601095520136724
67223,0.3003154205767177,0.15015771028835884,7.59946261730153
11755,0.2994933364305908,0.1497466682152954,7.574800092917723
34325,0.2992684736709589,0.14963423683547944,7.568054210128766
32098,0.2991793449251236,0.1495896724625618,7.565380347753708
72091,0.2991082987706296,0.1495541493853148,7.5632489631188875
58790,0.29886518162998743,0.14943259081499372,7.555955448899622
63394,0.2982607075359165,0.14913035376795825,7.537821226077494
27084,0.29801921250124064,0.14900960625062032,7.530576375037219
3246,0.2972780175136833,0.14863900875684166,7.5083405254105
12511,0.29717386287843106,0.14858693143921553,7.505215886352932
14597,0.29606075810716753,0.14803037905358377,7.471822743215025
40352,0.2959486629669786,0.1479743314834893,7.468459889009358
5672,0.29557281679073827,0.14778640839536913,7.457184503722148
6484,0.29547229942604863,0.14773614971302432,7.454168982781459
24664,0.2954326287378616,0.1477163143689308,7.452978862135847
34622,0.2953028422163435,0.14765142110817175,7.449085266490306
17031,0.29527443940946774,0.14763721970473387,7.4482331822840315
23740,0.2952276184584135,0.14761380922920675,7.446828553752404
22627,0.294936610040004,0.147468305020002,7.438098301200119
17318,0.2945915280263342,0.1472957640131671,7.427745840790026
14056,0.2933582985235666,0.1466791492617833,7.390748955706998
67632,0.29268987711297634,0.14634493855648817,7.37069631338929
67690,0.29255099436809795,0.14627549718404897,7.366529831042939
74771,0.2921172229346222,0.1460586114673111,7.353516688038667
44727,0.29208763645134733,0.14604381822567367,7.35262909354042
47915,0.29185956444221267,0.14592978222110634,7.34578693326638
2655,0.2918433987545344,0.1459216993772672,7.345301962636032
57113,0.29184187363451464,0.14592093681725732,7.345256209035439
9993,0.29183809722197623,0.14591904861098812,7.345142916659286
15110,0.2906659979302042,0.1453329989651021,7.309979937906126
7213,0.289839018154449,0.1449195090772245,7.28517054463347
24553,0.2893487921499113,0.14467439607495566,7.2704637644973396
23095,0.28928507912022206,0.14464253956011103,7.268552373606662
39451,0.2892559613922258,0.1446279806961129,7.267678841766774
45802,0.28847805958919914,0.14423902979459957,7.244341787675975
12364,0.28838084053134255,0.14419042026567128,7.241425215940277
29802,0.2882190799477458,0.1441095399738729,7.236572398432374
16789,0.28730183540137727,0.14365091770068864,7.209055062041317
63339,0.28686204848953306,0.14343102424476653,7.195861454685991
47993,0.28679311431966537,0.14339655715983268,7.193793429589961
71734,0.2863720941315191,0.14318604706575955,7.181162823945574
63215,0.28620878751880485,0.14310439375940243,7.176263625564145
11135,0.2861203200958368,0.1430601600479184,7.173609602875105
21084,0.2858351614319723,0.14291758071598615,7.165054842959169
5590,0.28545123344347917,0.14272561672173958,7.1535370033043755
64369,0.2852334615623218,0.1426167307811609,7.147003846869655
30900,0.2851616795517645,0.14258083977588226,7.144850386552935
27831,0.2847715218544293,0.14238576092721464,7.1331456556328785
3907,0.2846671238194011,0.14233356190970056,7.130013714582034
33260,0.28401049542473705,0.14200524771236853,7.110314862742111
48715,0.2837910438715561,0.14189552193577806,7.103731316146684
1805,0.2837819671652784,0.1418909835826392,7.103459014958352
54085,0.28376632691845793,0.14188316345922897,7.1029898075537385
10951,0.2837319310847059,0.14186596554235295,7.101957932541177
4761,0.28360217558862466,0.14180108779431233,7.09806526765874
43315,0.28345807038665266,0.14172903519332633,7.09374211159958
65977,0.2828951005475801,0.14144755027379005,7.076853016427403
23278,0.28280156528378225,0.14140078264189113,7.074046958513467
52396,0.28268042178816777,0.14134021089408388,7.0704126536450325
68944,0.28243888871047856,0.14121944435523928,7.063166661314357
58378,0.28235585560157717,0.14117792780078858,7.060675668047315
57901,0.2815580479998184,0.1407790239999092,7.03674143999455
67290,0.281502206952673,0.1407511034763365,7.035066208580188
33182,0.281415216239575,0.1407076081197875,7.03245648718725
14023,0.28101289687955644,0.14050644843977822,7.020386906386694
806,0.28078622748910664,0.14039311374455332,7.013586824673199
44117,0.2805575508167796,0.1402787754083898,7.006726524503387
36841,0.2805488171036803,0.14027440855184015,7.006464513110409
247,0.2805214282136729,0.14026071410683644,7.005642846410186
17307,0.27993498589566523,0.13996749294783262,6.988049576869956
41471,0.2798000959498626,0.1399000479749313,6.984002878495877
32751,0.2796146476864055,0.13980732384320274,6.978439430592164
12860,0.27905229091949346,0.13952614545974673,6.961568727584805
52637,0.27873888064541175,0.13936944032270587,6.952166419362353
18863,0.278725089713871,0.1393625448569355,6.9517526914161305
67042,0.27833948218283233,0.13916974109141617,6.94018446548497
28669,0.2781029672462624,0.1390514836231312,6.933089017387871
10557,0.27791791407360045,0.13895895703680022,6.9275374222080135
68248,0.27762995433500975,0.13881497716750488,6.918898630050293
69715,0.27732890386710396,0.13866445193355198,6.909867116013119
68111,0.2772368818278072,0.1386184409139036,6.907106454834215
47410,0.2769320349551077,0.13846601747755385,6.897961048653231
2674,0.27671723045691,0.138358615228455,6.891516913707299
50186,0.2764263853261286,0.1382131926630643,6.882791559783858
14076,0.27592919900100166,0.13796459950050083,6.867875970030049
60394,0.27578114004111864,0.13789057002055932,6.863434201233559
69328,0.27567342917988724,0.13783671458994362,6.860202875396617
65699,0.27547950950377537,0.13773975475188768,6.854385285113262
42116,0.2753193992827388,0.1376596996413694,6.849581978482163
43559,0.2748407428511708,0.1374203714255854,6.835222285535124
62652,0.27468860921618593,0.13734430460809297,6.830658276485577
31276,0.2743431317248898,0.1371715658624449,6.820293951746693
11510,0.2741032608402669,0.13705163042013346,6.813097825208008
41815,0.27403756400765306,0.13701878200382653,6.811126920229592
3296,0.2740331319388233,0.13701656596941164,6.810993958164698
11673,0.2739190329570768,0.1369595164785384,6.807570988712305
71900,0.273861454996759,0.1369307274983795,6.805843649902771
39979,0.2733282600401743,0.13666413002008715,6.789847801205228
56777,0.27332736751035097,0.13666368375517549,6.789821025310529
8113,0.2732904635155217,0.13664523175776086,6.788713905465652
57827,0.27316926837970695,0.13658463418985348,6.785078051391208
52089,0.273132639824133,0.1365663199120665,6.78397919472399
57096,0.27269623150752526,0.13634811575376263,6.770886945225758
6207,0.2723799497548375,0.13618997487741874,6.7613984926451245
37209,0.27198865512867815,0.13599432756433907,6.749659653860345
38730,0.2715954952336881,0.13579774761684404,6.737864857010642
60874,0.27147075788662617,0.13573537894331308,6.734122736598785
57629,0.27136195726557605,0.13568097863278802,6.730858717967282
40943,0.27132676192290983,0.13566338096145492,6.729802857687295
74298,0.2712239621336994,0.1356119810668497,6.726718864010982
72055,0.27059277864488157,0.13529638932244079,6.707783359346447
51950,0.27050480542207894,0.13525240271103947,6.705144162662368
25368,0.2700285679832769,0.13501428399163845,6.690857039498306
34865,0.2697933111696515,0.13489665558482575,6.683799335089544
61506,0.2695444146275336,0.1347722073137668,6.676332438826007
45423,0.2692904548102244,0.1346452274051122,6.668713644306731
31802,0.26903496811072164,0.13451748405536082,6.661049043321649
60325,0.2689714591166553,0.13448572955832766,6.659143773499659
41817,0.2688655476243447,0.13443277381217236,6.655966428730341
910,0.2688516667465089,0.13442583337325445,6.655550002395266
43069,0.26830917834867474,0.13415458917433737,6.639275350460242
27095,0.2681222844711552,0.1340611422355776,6.633668534134657
57052,0.2681058426089279,0.13405292130446395,6.633175278267837
67985,0.2680881709329812,0.1340440854664906,6.632645127989436
37772,0.26804330144761834,0.13402165072380917,6.63129904342855
9572,0.2676999423401056,0.1338499711700528,6.620998270203167
54631,0.2675035248094546,0.1337517624047273,6.615105744283639
20582,0.2672678634540021,0.13363393172700105,6.608035903620063
898,0.2671188994684149,0.13355944973420744,6.603566984052446
35752,0.26705237235901164,0.13352618617950582,6.601571170770349
27489,0.2669991479654179,0.13349957398270895,6.599974438962537
19286,0.266869039849857,0.1334345199249285,6.5960711954957105
71622,0.2668274312338837,0.13341371561694185,6.594822937016511
65751,0.26672682087060406,0.13336341043530203,6.5918046261181225
8727,0.26663148778106666,0.13331574389053333,6.588944633432
60034,0.2665706313995165,0.13328531569975824,6.587118941985494
37066,0.26642175967647364,0.13321087983823682,6.582652790294209
17162,0.26632620226327863,0.13316310113163932,6.579786067898359
9888,0.2661542390078561,0.13307711950392806,6.574627170235684
69650,0.26605568271710367,0.13302784135855183,6.5716704815131095
60150,0.26593486428327545,0.13296743214163773,6.568045928498264
65856,0.26572969309909,0.132864846549545,6.5618907929727
6953,0.26563466725264584,0.13281733362632292,6.559040017579375
65189,0.26522824906640957,0.13261412453320479,6.546847471992287
11207,0.26514351448757173,0.13257175724378586,6.544305434627152
19401,0.26514192425707117,0.13257096212853559,6.544257727712135
49368,0.26492283273824413,0.13246141636912206,6.537684982147324
1899,0.26488663253825756,0.13244331626912878,6.536598976147727
16036,0.26487189567328573,0.13243594783664286,6.536156870198572
13723,0.26484048465150456,0.13242024232575228,6.535214539545136
17391,0.2643726670802115,0.13218633354010575,6.5211800124063455
57045,0.26435872048355175,0.13217936024177587,6.520761614506553
60467,0.2637563490986733,0.13187817454933665,6.502690472960198
9182,0.26360450364256754,0.13180225182128377,6.498135109277026
17620,0.2634836041708646,0.1317418020854323,6.494508125125938
27494,0.2633855729852457,0.13169278649262284,6.4915671895573706
5735,0.26334379347095227,0.13167189673547613,6.490313804128568
45383,0.263293686174271,0.1316468430871355,6.48881058522813
23179,0.26305069817196336,0.13152534908598168,6.4815209451589
10697,0.2627492019014963,0.13137460095074815,6.472476057044889
57684,0.2625791477735466,0.1312895738867733,6.467374433206397
46012,0.2623551518530016,0.1311775759265008,6.4606545555900485
46250,0.26234299523655585,0.13117149761827793,6.460289857096676
47380,0.26194670092538686,0.13097335046269343,6.448401027761605
33977,0.26111020590106043,0.13055510295053022,6.4233061770318125
36576,0.26091705962458084,0.13045852981229042,6.417511788737425
68915,0.2608936637828295,0.13044683189141476,6.416809913484886
61692,0.26063543202662837,0.13031771601331418,6.409062960798851
73162,0.26062852581492596,0.13031426290746298,6.408855774447779
55860,0.26051200767320265,0.13025600383660133,6.405360230196079
9444,0.2603038199404116,0.1301519099702058,6.399114598212347
53627,0.26019559283920957,0.13009779641960478,6.395867785176287
41290,0.2601800743873353,0.13009003719366766,6.395402231620059
71484,0.2598721284632789,0.12993606423163945,6.386163853898367
54710,0.2597112567333506,0.1298556283666753,6.381337702000518
46878,0.2596768804033188,0.1298384402016594,6.380306412099564
27713,0.259488452869024,0.129744226434512,6.374653586070719
34333,0.25945961828088693,0.12972980914044346,6.3737885484266075
29497,0.25925632404773785,0.12962816202386893,6.367689721432136
55474,0.2592145020049988,0.1296072510024994,6.366435060149963
22961,0.25890797596762577,0.12945398798381288,6.357239279028773
14456,0.25889506328325573,0.12944753164162787,6.356851898497672
19153,0.25889268054245773,0.12944634027122887,6.356780416273732
11585,0.25875948025756385,0.12937974012878192,6.352784407726915
44668,0.2587078666723882,0.1293539333361941,6.351236000171646
69816,0.2586890930890268,0.1293445465445134,6.350672792670805
59919,0.2586510501350996,0.1293255250675498,6.349531504052988
51321,0.2585796196359002,0.1292898098179501,6.347388589077006
25818,0.25856999972631056,0.12928499986315528,6.3470999917893165
45227,0.2585696056764182,0.1292848028382091,6.347088170292546
2622,0.2584408843344718,0.1292204421672359,6.343226530034155
25343,0.2571911288243236,0.1285955644121618,6.305733864729708
32414,0.2570851219078823,0.12854256095394115,6.302553657236468
71015,0.2569572491467715,0.12847862457338574,6.298717474403144
68102,0.25660434403602794,0.12830217201801397,6.288130321080838
17609,0.2564654214530782,0.1282327107265391,6.283962643592346
65488,0.25645175689857425,0.12822587844928712,6.283552706957227
8735,0.2562803708596126,0.1281401854298063,6.278411125788377
16924,0.2560865457031174,0.1280432728515587,6.272596371093522
12020,0.25584220194103235,0.12792110097051618,6.265266058230971
18681,0.25576183643114336,0.12788091821557168,6.2628550929343
52456,0.2554552388547558,0.1277276194273779,6.253657165642673
51320,0.2554140514947006,0.1277070257473503,6.252421544841018
71555,0.25534664444974725,0.12767332222487363,6.2503993334924175
48794,0.2551786240761597,0.12758931203807986,6.2453587222847915
53824,0.25495702426185873,0.12747851213092937,6.238710727855762
21684,0.25484006399887893,0.12742003199943946,6.235201919966368
63523,0.2546366707197378,0.1273183353598689,6.2291001215921336
6703,0.25451333840549334,0.12725666920274667,6.2254001521648
47309,0.2542556133741542,0.1271278066870771,6.217668401224626
20180,0.25424760948705094,0.12712380474352547,6.217428284611528
25382,0.2535078412831795,0.12675392064158975,6.195235238495385
49735,0.253346079666348,0.126673039833174,6.1903823899904395
36166,0.2528567306303343,0.12642836531516716,6.175701918910029
65163,0.25259291194482303,0.12629645597241151,6.1677873583446905
23980,0.2525667721436436,0.1262833860718218,6.167003164309308
58308,0.25256545201566155,0.12628272600783078,6.1669635604698465
3833,0.2525415927178346,0.1262707963589173,6.166247781535038
2084,0.252335688809609,0.1261678444048045,6.16007066428827
3111,0.2522972449403677,0.12614862247018385,6.158917348211031
718,0.2520867210519848,0.1260433605259924,6.152601631559545
65428,0.25207262939887387,0.12603631469943694,6.152178881966216
68853,0.2519927724316568,0.1259963862158284,6.149783172949704
34059,0.25178106316044124,0.12589053158022062,6.143431894813237
1249,0.25168929590226335,0.12584464795113168,6.1406788770679
9749,0.2516411183241581,0.12582055916207904,6.139233549724742
59511,0.2514272612680632,0.1257136306340316,6.132817838041896
11791,0.25096347305945516,0.12548173652972758,6.118904191783654
38551,0.2507656583965036,0.1253828291982518,6.1129697518951085
68568,0.25069319480121144,0.12534659740060572,6.110795844036343
12300,0.2505971030730814,0.1252985515365407,6.107913092192442
8206,0.25047729696418264,0.12523864848209132,6.104318908925479
52609,0.250179320112229,0.1250896600561145,6.09537960336687
