id,p_logit,p_wave2,expected_profit
60874,0.31255381498758156,0.15627690749379078,7.966614449627446
68053,0.3120238205791965,0.15601191028959824,7.950714617375894
34325,0.3090772643357547,0.15453863216787736,7.862317930072642
30317,0.3082895889286623,0.15414479446433116,7.838687667859869
15769,0.30619063516394074,0.15309531758197037,7.775719054918222
24978,0.3053050372484583,0.15265251862422916,7.749151117453749
34622,0.30523273167715936,0.15261636583857968,7.746981950314781
49997,0.3048273127259095,0.15241365636295476,7.734819381777285
4661,0.3017878040118665,0.15089390200593325,7.643634120355994
59099,0.301659919591054,0.150829959795527,7.6397975877316195
44153,0.30113257902374047,0.15056628951187023,7.623977370712215
32233,0.30013058257510944,0.15006529128755472,7.593917477253283
52676,0.29974434345731743,0.14987217172865872,7.582330303719523
73861,0.2994881240231939,0.14974406201159696,7.574643720695818
40352,0.2993927215135822,0.1496963607567911,7.571781645407466
62658,0.2977868397588239,0.14889341987941196,7.523605192764718
22394,0.29755620091274027,0.14877810045637013,7.5166860273822085
14028,0.297352027038345,0.1486760135191725,7.51056081115035
43559,0.2973349010453291,0.14866745052266456,7.510047031359873
57629,0.29733365380622945,0.14866682690311472,7.510009614186883
21254,0.2965464119986271,0.14827320599931354,7.486392359958812
30875,0.2961135510840487,0.14805677554202434,7.4734065325214605
26798,0.2943949380996717,0.14719746904983586,7.421848142990152
11885,0.29439468087245757,0.14719734043622879,7.421840426173727
32098,0.29379646927998276,0.14689823463999138,7.4038940783994835
70251,0.29323615749817245,0.14661807874908622,7.387084724945174
59796,0.29319221883436114,0.14659610941718057,7.385766565030835
9572,0.2928670706462306,0.1464335353231153,7.3760121193869175
57113,0.2905426719498132,0.1452713359749066,7.3062801584943955
57045,0.28999644141445263,0.14499822070722632,7.289893242433578
68456,0.28988296599953156,0.14494148299976578,7.286488979985947
67223,0.28938804290657105,0.14469402145328553,7.271641287197131
41736,0.2889461287497493,0.14447306437487464,7.258383862492478
12364,0.28785012797153714,0.14392506398576857,7.225503839146114
50186,0.28725911706366325,0.14362955853183162,7.207773511909897
21612,0.28692625643827596,0.14346312821913798,7.197787693148278
69816,0.28551949688831213,0.14275974844415606,7.155584906649363
10202,0.2855066888350018,0.1427533444175009,7.155200665050053
46250,0.28539528196099767,0.14269764098049884,7.151858458829929
15968,0.28529256861494284,0.14264628430747142,7.148777058448285
32751,0.28512981624107264,0.14256490812053632,7.1438944872321795
67626,0.28501394824805115,0.14250697412402558,7.140418447441535
20582,0.2849042746483909,0.14245213732419545,7.137128239451727
62652,0.28470419207270625,0.14235209603635313,7.131125762181188
5672,0.284549257538838,0.142274628769419,7.126477726165138
38865,0.284447981356795,0.1422239906783975,7.12343944070385
21684,0.28414372988514625,0.14207186494257312,7.114311896554387
5735,0.2833091539290352,0.1416545769645176,7.089274617871057
21417,0.28237755880334353,0.14118877940167177,7.061326764100306
67290,0.28236751623481116,0.14118375811740558,7.0610254870443345
10557,0.2789403142134251,0.13947015710671254,6.958209426402751
34333,0.278651454465723,0.1393257272328615,6.94954363397169
68959,0.27851552487396425,0.13925776243698212,6.945465746218927
25045,0.2784014596941989,0.13920072984709944,6.9420437908259665
17307,0.2783879569372592,0.1391939784686296,6.941638708117775
2118,0.27805901307442143,0.13902950653721072,6.931770392232643
64369,0.2777312916579563,0.13886564582897815,6.921938749738688
36669,0.2776114275852179,0.13880571379260895,6.918342827556536
11135,0.27696826248598555,0.13848413124299278,6.899047874579566
47438,0.27620246395646775,0.13810123197823387,6.876073918694033
28669,0.27607329464110525,0.13803664732055262,6.872198839233157
7857,0.2754222774699008,0.1377111387349504,6.8526683240970225
35076,0.27380124650306875,0.13690062325153438,6.804037395092063
68944,0.27142210001217904,0.13571105000608952,6.7326630003653705
55870,0.2712687942212881,0.13563439711064404,6.7280638266386426
318,0.27099896167280213,0.13549948083640106,6.719968850184063
41290,0.27076147823596375,0.13538073911798187,6.712844347078912
36721,0.2696457692091319,0.13482288460456596,6.679373076273958
309,0.26955953274730093,0.13477976637365047,6.6767859824190285
16105,0.26804650315427603,0.13402325157713801,6.631395094628282
63523,0.2671467842592286,0.1335733921296143,6.604403527776858
40943,0.2664918471424318,0.1332459235712159,6.584755414272953
69328,0.2662744079553889,0.13313720397769446,6.578232238661668
65132,0.2653541199698259,0.13267705998491294,6.550623599094776
16580,0.264780960812695,0.1323904804063475,6.533428824380849
42928,0.26425728954848965,0.13212864477424482,6.517718686454689
26182,0.26381370267575777,0.13190685133787888,6.504411080272733
47157,0.2637419024240012,0.1318709512120006,6.5022570727200355
56777,0.26352709731277374,0.13176354865638687,6.495812919383212
24553,0.2633566773307852,0.1316783386653926,6.4907003199235564
898,0.2631678777368446,0.1315839388684223,6.485036332105337
37066,0.26309008627059194,0.13154504313529597,6.482702588117758
29802,0.2630882046938355,0.13154410234691774,6.482646140815064
13471,0.2622306842186262,0.1311153421093131,6.456920526558786
16789,0.26127350446030695,0.13063675223015347,6.428205133809208
8236,0.2608924490610406,0.1304462245305203,6.416773471831218
7234,0.2602561335747413,0.13012806678737066,6.397684007242239
42833,0.2599197044709202,0.1299598522354601,6.387591134127606
18681,0.259045877567479,0.1295229387837395,6.361376327024369
45383,0.2580692753132285,0.12903463765661424,6.332078259396854
54172,0.25794546003261676,0.12897273001630838,6.328363800978503
16078,0.2579376760971071,0.12896883804855355,6.328130282913213
6484,0.2572147983929954,0.1286073991964977,6.306443951789861
51320,0.25572947014768777,0.12786473507384388,6.261884104430633
6207,0.2553503177991588,0.1276751588995794,6.250509533974763
57052,0.2548519882777022,0.1274259941388511,6.2355596483310665
52396,0.2539137105785458,0.1269568552892729,6.207411317356374
8727,0.25345035462346827,0.12672517731173413,6.193510638704048
319,0.25278104883637087,0.12639052441818543,6.1734314650911255
32093,0.2524426703589422,0.1262213351794711,6.163280110768266
7469,0.25242297082995596,0.12621148541497798,6.162689124898678
22627,0.2522981819425706,0.1261490909712853,6.158945458277118
20131,0.25223411200366597,0.12611705600183298,6.157023360109979
19577,0.25152858395121364,0.12576429197560682,6.135857518536409
27579,0.25143463949990147,0.12571731974995073,6.133039184997044
47309,0.25134348946029356,0.12567174473014678,6.130304683808807
65189,0.2508489836005426,0.1254244918002713,6.115469508016277
63339,0.2507959259622891,0.12539796298114456,6.113877778868673
31802,0.25036667005717317,0.12518333502858658,6.101000101715195
27831,0.2503070085386413,0.12515350426932065,6.099210256159239
16036,0.2498584353822548,0.1249292176911274,6.085753061467644
1899,0.2495756191930281,0.12478780959651405,6.077268575790843
61455,0.2492487381821023,0.12462436909105115,6.067462145463069
25852,0.24866642397474562,0.12433321198737281,6.049992719242368
42293,0.24769954178345718,0.12384977089172859,6.0209862535037155
48794,0.24720720581908165,0.12360360290954082,6.006216174572449
54085,0.24594135116003377,0.12297067558001688,5.968240534801013
48505,0.24425492283891062,0.12212746141945531,5.917647685167318
30168,0.2442335062757935,0.12211675313789674,5.917005188273804
32414,0.24019808672229565,0.12009904336114782,5.7959426016688695
37209,0.23887090028724015,0.11943545014362007,5.756127008617204
43296,0.23810269863546932,0.11905134931773466,5.733080959064079
23553,0.23764532445970946,0.11882266222985473,5.719359733791284
69806,0.23733077292063826,0.11866538646031913,5.709923187619148
63394,0.2371927417268835,0.11859637086344176,5.705782251806506
19286,0.23670049937406804,0.11835024968703402,5.6910149812220405
12511,0.23657645499241106,0.11828822749620553,5.687293649772331
17354,0.23650755516634386,0.11825377758317193,5.685226654990315
61506,0.23434698542170385,0.11717349271085192,5.6204095626511155
60034,0.23358603202363348,0.11679301601181674,5.597580960709005
1674,0.23308433574114867,0.11654216787057434,5.58253007223446
13723,0.23278555879114177,0.11639277939557088,5.573566763734253
56362,0.23242880376527142,0.11621440188263571,5.562864112958143
18174,0.23155326841958782,0.11577663420979391,5.536598052587634
9749,0.2314470302043603,0.11572351510218015,5.533410906130809
45292,0.23137895720468876,0.11568947860234438,5.531368716140663
73162,0.2312834011810525,0.11564170059052625,5.5285020354315755
30376,0.2305819053550753,0.11529095267753765,5.507457160652259
56407,0.23039906908952468,0.11519953454476234,5.50197207268574
29129,0.22975679743145394,0.11487839871572697,5.482703922943618
12189,0.22944417230727687,0.11472208615363844,5.473325169218306
60394,0.22917958789159637,0.11458979394579819,5.465387636747891
33977,0.22818504269904455,0.11409252134952227,5.435551280971336
49959,0.2281185879500957,0.11405929397504785,5.433557638502871
37801,0.22784640215083277,0.11392320107541638,5.425392064524983
7632,0.22777408467208055,0.11388704233604027,5.423222540162416
55942,0.22761483181220185,0.11380741590610093,5.4184449543660556
16613,0.22750823630416125,0.11375411815208063,5.415247089124837
66281,0.2274215457862017,0.11371077289310084,5.412646373586051
65488,0.22729832988716106,0.11364916494358053,5.408949896614832
11462,0.22722257348190095,0.11361128674095047,5.406677204457028
59985,0.22694225139611965,0.11347112569805982,5.398267541883589
38730,0.22638278579577295,0.11319139289788648,5.381483573873188
15546,0.2263499671860047,0.11317498359300235,5.380499015580141
34828,0.22562982505725443,0.11281491252862721,5.358894751717632
67985,0.22538122322632811,0.11269061161316406,5.351436696789843
58378,0.22482445980697535,0.11241222990348768,5.33473379420926
12300,0.22453449339276968,0.11226724669638484,5.3260348017830905
25733,0.22449255338834098,0.11224627669417049,5.324776601650229
18484,0.22396898581547747,0.11198449290773874,5.309069574464324
72546,0.22384985910943717,0.11192492955471858,5.3054957732831145
32409,0.22366838165803987,0.11183419082901994,5.300051449741196
11585,0.2236101376960018,0.1118050688480009,5.298304130880053
49622,0.2231993862363007,0.11159969311815035,5.2859815870890206
67226,0.22280827067426104,0.11140413533713052,5.274248120227831
978,0.22263416151983947,0.11131708075991974,5.269024845595184
2084,0.2225904010875755,0.11129520054378775,5.267712032627265
69114,0.22241168240067608,0.11120584120033804,5.262350472020282
47410,0.22222960735661215,0.11111480367830608,5.2568882206983645
59919,0.22159548572815052,0.11079774286407526,5.237864571844516
71379,0.22107461615500915,0.11053730807750457,5.2222384846502745
3775,0.2208489159452852,0.1104244579726426,5.215467478358556
36166,0.22026701040719085,0.11013350520359542,5.198010312215725
32254,0.21967915708571492,0.10983957854285746,5.180374712571448
74096,0.21949746140885837,0.10974873070442918,5.174923842265751
14602,0.2194776649205307,0.10973883246026535,5.174329947615921
14815,0.21925715051956735,0.10962857525978367,5.16771451558702
2655,0.2190052559352735,0.10950262796763675,5.160157678058205
50697,0.21875295471899162,0.10937647735949581,5.152588641569748
21600,0.21862520224750365,0.10931260112375182,5.14875606742511
45924,0.2186111984720878,0.1093055992360439,5.148335954162634
42662,0.21854452491164575,0.10927226245582287,5.146335747349372
44629,0.2182643981964194,0.1091321990982097,5.137931945892582
42524,0.2180184768406001,0.10900923842030005,5.130554305218003
43585,0.21722739516479284,0.10861369758239642,5.106821854943785
50009,0.21721653597164514,0.10860826798582257,5.106496079149354
33928,0.21711994768617904,0.10855997384308952,5.103598430585371
23179,0.21666770571632635,0.10833385285816317,5.09003117148979
69650,0.216665049203607,0.1083325246018035,5.08995147610821
10697,0.21596194132535274,0.10798097066267637,5.068858239760582
70056,0.21592845938297822,0.10796422969148911,5.0678537814893465
49735,0.215457400152648,0.107728700076324,5.0537220045794395
26965,0.215042112987535,0.1075210564937675,5.04126338962605
53842,0.21496606744288924,0.10748303372144462,5.038982023286677
53035,0.21452191518027708,0.10726095759013854,5.025657455408313
33972,0.2138693197973347,0.10693465989866735,5.006079593920041
8162,0.21371129276800654,0.10685564638400327,5.001338783040196
9888,0.21277145390655436,0.10638572695327718,4.973143617196631
46937,0.21208780169112137,0.10604390084556069,4.952634050733641
18804,0.21172489092041405,0.10586244546020702,4.941746727612421
31297,0.21145854546229947,0.10572927273114974,4.933756363868984
55860,0.21111611725607948,0.10555805862803974,4.923483517682384
22516,0.21094675693956325,0.10547337846978162,4.918402708186897
9519,0.21088502826897354,0.10544251413448677,4.916550848069206
65856,0.21073610436327872,0.10536805218163936,4.9120831308983615
43424,0.20997913197405446,0.10498956598702723,4.889373959221634
32582,0.20950564680672054,0.10475282340336027,4.875169404201616
29497,0.2093544590642731,0.10467722953213655,4.870633771928193
43447,0.2087816115325014,0.1043908057662507,4.853448345975043
73464,0.2085487354809463,0.10427436774047315,4.846462064428389
44727,0.20824447276779812,0.10412223638389906,4.837334183033944
1474,0.2078439121860013,0.10392195609300064,4.825317365580038
12415,0.20755975821171607,0.10377987910585804,4.816792746351482
16125,0.20731914452961886,0.10365957226480943,4.809574335888565
65528,0.2071934742449469,0.10359673712247346,4.805804227348407
42116,0.20686984817888743,0.10343492408944371,4.796095445366623
52372,0.2063210970144781,0.10316054850723905,4.7796329104343425
60012,0.20626593274458757,0.10313296637229379,4.777977982337627
71555,0.2057240345674061,0.10286201728370305,4.761721037022182
9463,0.20565867191096987,0.10282933595548494,4.7597601573290955
56530,0.20550863546058928,0.10275431773029464,4.755259063817679
44668,0.20542040274746362,0.10271020137373181,4.752612082423909
65699,0.20529105962270308,0.10264552981135154,4.748731788681092
71484,0.2051102745404904,0.1025551372702452,4.7433082362147125
8555,0.20498822967454666,0.10249411483727333,4.7396468902364
70725,0.204970358736014,0.102485179368007,4.739110762080419
49614,0.20493825757038658,0.10246912878519329,4.738147727111597
9733,0.20432529684267886,0.10216264842133943,4.719758905280366
56138,0.20424602085415045,0.10212301042707522,4.717380625624513
33787,0.20413646662345766,0.10206823331172883,4.71409399870373
12453,0.20401491725102755,0.10200745862551377,4.7104475175308265
73117,0.20368045261898018,0.10184022630949009,4.700413578569405
72081,0.20276737323032093,0.10138368661516046,4.673021196909628
20046,0.20261602043746518,0.10130801021873259,4.668480613123956
51589,0.20241989657928314,0.10120994828964157,4.662596897378494
66853,0.20217457478678982,0.10108728739339491,4.655237243603694
72842,0.2019120426967646,0.1009560213483823,4.647361280902938
41857,0.2013712330056683,0.10068561650283415,4.631136990170049
53084,0.20105191786215615,0.10052595893107807,4.621557535864684
1895,0.20079483205194046,0.10039741602597023,4.613844961558214
7872,0.1999430745612501,0.09997153728062505,4.5882922368375025
47915,0.1998828428705687,0.09994142143528435,4.586485286117061
34115,0.19938193356325462,0.09969096678162731,4.571458006897639
1124,0.19917463617038225,0.09958731808519113,4.565239085111467
41077,0.19904980016279664,0.09952490008139832,4.561494004883899
33804,0.19902127444560894,0.09951063722280447,4.560638233368268
54873,0.19878306684684244,0.09939153342342122,4.553492005405273
40293,0.1987162564950549,0.09935812824752745,4.551487694851646
38737,0.19851815843945086,0.09925907921972543,4.545544753183526
63133,0.19842570633933324,0.09921285316966662,4.542771190179997
6419,0.19837017963260092,0.09918508981630046,4.5411053889780275
54902,0.19791918745177725,0.09895959372588863,4.527575623553317
12860,0.19696639005440272,0.09848319502720136,4.4989917016320815
48696,0.1967131053350193,0.09835655266750964,4.4913931600505785
20698,0.19631890985832087,0.09815945492916044,4.479567295749626
48260,0.19631598735770509,0.09815799367885254,4.479479620731152
27012,0.19627626229260922,0.09813813114630461,4.478287868778277
58476,0.19613649508277842,0.09806824754138921,4.474094852483352
30953,0.1957492261768703,0.09787461308843515,4.462476785306109
34865,0.19525570912088136,0.09762785456044068,4.44767127362644
17313,0.1951907708423268,0.0975953854211634,4.445723125269804
15500,0.19507217570322122,0.09753608785161061,4.442165271096636
4662,0.1945837116853487,0.09729185584267434,4.427511350560461
5062,0.19448132923721456,0.09724066461860728,4.424439877116437
30208,0.19379743886480055,0.09689871943240028,4.403923165944017
72624,0.19323467866070726,0.09661733933035363,4.387040359821218
72468,0.19322956926657936,0.09661478463328968,4.386887077997381
47993,0.19319282069496685,0.09659641034748342,4.385784620849005
61651,0.19266082685709318,0.09633041342854659,4.3698248057127955
25325,0.1925738682887245,0.09628693414436225,4.367216048661735
63500,0.19253254910388948,0.09626627455194474,4.365976473116684
51199,0.19182484521086698,0.09591242260543349,4.344745356326009
17162,0.19177138812788247,0.09588569406394123,4.343141643836474
18331,0.1915235475593538,0.0957617737796769,4.335706426780614
31792,0.19134185810451831,0.09567092905225916,4.330255743135549
41065,0.19131312904227638,0.09565656452113819,4.329393871268291
44113,0.19127875601164962,0.09563937800582481,4.328362680349488
61966,0.19115019020040627,0.09557509510020314,4.324505706012188
54025,0.19031027430330225,0.09515513715165112,4.299308229099068
21186,0.18956550015870652,0.09478275007935326,4.276965004761196
37442,0.18953079144346655,0.09476539572173327,4.275923743303996
39979,0.1892151441517867,0.09460757207589335,4.2664543245536
55866,0.18919865488911225,0.09459932744455612,4.265959646673368
56730,0.18919254415402453,0.09459627207701227,4.265776324620736
32604,0.18916096646598216,0.09458048323299108,4.264828993979465
13356,0.18892124197029017,0.09446062098514509,4.257637259108705
10099,0.1887185536527521,0.09435927682637606,4.251556609582563
71900,0.18863830705167198,0.09431915352583599,4.249149211550159
74206,0.18819837449142338,0.09409918724571169,4.235951234742701
59587,0.18818563730190535,0.09409281865095268,4.2355691190571605
59137,0.18804785974499305,0.09402392987249653,4.231435792349791
43542,0.18773966726584845,0.09386983363292423,4.2221900179754535
44277,0.18771437622832796,0.09385718811416398,4.221431286849839
28355,0.1874799611264423,0.09373998056322115,4.214398833793269
61692,0.18724827487686088,0.09362413743843044,4.207448246305827
69703,0.18716534613522598,0.09358267306761299,4.204960384056779
49366,0.1871461085504907,0.09357305427524534,4.204383256514721
910,0.18709130062158205,0.09354565031079103,4.202739018647462
71902,0.18697162409274498,0.09348581204637249,4.19914872278235
20792,0.18695331024619957,0.09347665512309979,4.198599307385987
51242,0.18694510113981921,0.09347255056990961,4.198353034194576
1865,0.18692869557575356,0.09346434778787678,4.197860867272607
44391,0.18649133924591985,0.09324566962295992,4.184740177377595
26243,0.18603563361654188,0.09301781680827094,4.171069008496256
73398,0.1856102888716677,0.09280514443583385,4.158308666150031
11207,0.18537373051559822,0.09268686525779911,4.151211915467947
70006,0.18522298877640436,0.09261149438820218,4.146689663292131
74859,0.1850514902893989,0.09252574514469945,4.141544708681967
14612,0.18470408026225688,0.09235204013112844,4.131122407867706
20971,0.18423180785292795,0.09211590392646397,4.116954235587838
6826,0.18417585585363316,0.09208792792681658,4.115275675608995
23946,0.1840064951740029,0.09200324758700144,4.110194855220087
22842,0.18342808079921963,0.09171404039960981,4.092842423976589
16360,0.18341540960909009,0.09170770480454504,4.092462288272703
67446,0.18311220347053067,0.09155610173526534,4.08336610411592
57848,0.1830302054679766,0.0915151027339883,4.080906164039298
36742,0.18282349631893993,0.09141174815946997,4.074704889568197
68215,0.18257341581120543,0.09128670790560271,4.067202474336162
38089,0.18256805849067234,0.09128402924533617,4.0670417547201705
59951,0.1823127044446355,0.09115635222231774,4.059381133339064
37772,0.1807920858559311,0.09039604292796555,4.013762575677933
1805,0.18041208345708284,0.09020604172854142,4.002362503712485
14056,0.1803783113313369,0.09018915566566844,4.0013493399401066
44117,0.1801588576457045,0.09007942882285225,3.994765729371135
38356,0.1801395348295059,0.09006976741475295,3.9941860448851765
65870,0.17996959392709116,0.08998479696354558,3.9890878178127345
58345,0.17977932614979678,0.08988966307489839,3.983379784493903
67632,0.17975461817120522,0.08987730908560261,3.9826385451361563
23631,0.17962524595500717,0.08981262297750359,3.978757378650215
33260,0.17946468179146483,0.08973234089573241,3.9739404537439444
18048,0.17940730044772563,0.08970365022386281,3.9722190134317685
48665,0.17939062479998974,0.08969531239999487,3.971718743999692
32551,0.17909750671549837,0.08954875335774919,3.9629252014649508
3111,0.1788993822167162,0.0894496911083581,3.9569814665014853
33475,0.1788213612584603,0.08941068062923015,3.954640837753809
30900,0.17868589531950077,0.08934294765975039,3.9505768595850226
44908,0.17860494715718747,0.08930247357859374,3.9481484147156243
58865,0.1783666487086656,0.0891833243543328,3.9409994612599677
46048,0.17834994199066173,0.08917497099533087,3.9404982597198517
65295,0.17802003848099576,0.08901001924049788,3.9306011544298727
43792,0.17778759145803452,0.08889379572901726,3.9236277437410356
16924,0.1777578224217572,0.0888789112108786,3.922734672652716
54748,0.17764745269605567,0.08882372634802783,3.91942358088167
38014,0.17750896013377063,0.08875448006688531,3.9152688040131185
48804,0.17725183968244476,0.08862591984122238,3.9075551904733423
776,0.17681017377443406,0.08840508688721703,3.8943052132330216
65169,0.17680342870784763,0.08840171435392381,3.894102861235429
69316,0.17665680114964158,0.08832840057482079,3.889704034489247
27690,0.1765407108268455,0.08827035541342275,3.8862213248053648
23648,0.17618614126811116,0.08809307063405558,3.8755842380433343
62372,0.17604909535894855,0.08802454767947428,3.8714728607684563
10951,0.17600766674935076,0.08800383337467538,3.8702300024805227
52071,0.17599602278469212,0.08799801139234606,3.8698806835407638
26232,0.17576660448729875,0.08788330224364937,3.8629981346189624
27095,0.17566984622438953,0.08783492311219476,3.860095386731686
20235,0.1756421745292203,0.08782108726461015,3.8592652358766086
6675,0.1756176742050668,0.0878088371025334,3.858530226152004
8238,0.17559615281977212,0.08779807640988606,3.8578845845931635
31401,0.17525206503719287,0.08762603251859644,3.847561951115786
247,0.17517727565793456,0.08758863782896728,3.845318269738037
71608,0.1751133179425771,0.08755665897128855,3.8433995382773123
11117,0.17497344721893435,0.08748672360946717,3.83920341656803
65428,0.17484599379441443,0.08742299689720721,3.835379813832433
35300,0.17483758674102987,0.08741879337051493,3.835127602230896
37145,0.17458706748825706,0.08729353374412853,3.8276120246477117
34468,0.17453810865664246,0.08726905432832123,3.8261432596992737
